PROI,SEXO,MESPAR,ANOPAR,count
2,6,12,2018,133
3,1,1,2018,636
3,1,2,2018,557
3,1,3,2018,585
3,1,4,2018,542
3,1,5,2018,599
3,1,6,2018,614
3,1,7,2018,645
3,1,8,2018,651
3,1,9,2018,609
3,1,10,2018,668
3,1,11,2018,650
3,1,12,2018,586
3,6,1,2018,599
3,6,2,2018,513
3,6,3,2018,560
3,6,4,2018,501
3,6,5,2018,555
3,6,6,2018,514
3,6,7,2018,665
3,6,8,2018,569
3,6,9,2018,612
3,6,10,2018,607
3,6,11,2018,548
3,6,12,2018,619
4,1,1,2018,343
4,1,2,2018,305
4,1,3,2018,342
4,1,4,2018,298
4,1,5,2018,300
4,1,6,2018,299
4,1,7,2018,337
4,1,8,2018,356
4,1,9,2018,308
4,1,10,2018,328
4,1,11,2018,333
4,1,12,2018,334
4,6,1,2018,295
4,6,2,2018,234
4,6,3,2018,280
4,6,4,2018,278
4,6,5,2018,260
4,6,6,2018,298
4,6,7,2018,318
4,6,8,2018,368
4,6,9,2018,323
4,6,10,2018,316
4,6,11,2018,297
4,6,12,2018,267
5,1,1,2018,31
5,1,2,2018,36
5,1,3,2018,42
5,1,4,2018,35
5,1,5,2018,48
5,1,6,2018,50
5,1,7,2018,38
5,1,8,2018,45
5,1,9,2018,45
5,1,10,2018,38
5,1,11,2018,39
5,1,12,2018,44
5,6,1,2018,33
5,6,2,2018,36
5,6,3,2018,31
5,6,4,2018,34
5,6,5,2018,39
5,6,6,2018,33
5,6,7,2018,50
5,6,8,2018,48
5,6,9,2018,41
5,6,10,2018,27
5,6,11,2018,28
5,6,12,2018,38
6,1,1,2018,213
6,1,2,2018,195
6,1,3,2018,212
6,1,4,2018,219
6,1,5,2018,246
6,1,6,2018,209
6,1,7,2018,249
6,1,8,2018,253
6,1,9,2018,239
6,1,10,2018,243
6,1,11,2018,214
6,1,12,2018,239
6,6,1,2018,233
6,6,2,2018,175
6,6,3,2018,206
6,6,4,2018,209
6,6,5,2018,211
6,6,6,2018,220
6,6,7,2018,224
6,6,8,2018,223
6,6,9,2018,191
6,6,10,2018,238
6,6,11,2018,219
6,6,12,2018,197
7,1,1,2018,465
7,1,2,2018,393
7,1,3,2018,431
7,1,4,2018,408
7,1,5,2018,395
7,1,6,2018,393
7,1,7,2018,439
7,1,8,2018,510
7,1,9,2018,453
7,1,10,2018,501
7,1,11,2018,485
7,1,12,2018,426
7,6,1,2018,418
7,6,2,2018,376
7,6,3,2018,395
7,6,4,2018,358
7,6,5,2018,354
7,6,6,2018,381
7,6,7,2018,420
7,6,8,2018,478
7,6,9,2018,410
7,6,10,2018,443
7,6,11,2018,446
7,6,12,2018,437
8,1,1,2018,2040
8,1,2,2018,1823
8,1,3,2018,1955
8,1,4,2018,1856
8,1,5,2018,1979
8,1,6,2018,2046
8,1,7,2018,2089
8,1,8,2018,2136
8,1,9,2018,2037
8,1,10,2018,2112
8,1,11,2018,1884
8,1,12,2018,2091
8,6,1,2018,1902
8,6,2,2018,1723
8,6,3,2018,1899
8,6,4,2018,1838
8,6,5,2018,1876
8,6,6,2018,1905
8,6,7,2018,1957
8,6,8,2018,2046
8,6,9,2018,1989
8,6,10,2018,2087
8,6,11,2018,1843
8,6,12,2018,1873
9,1,1,2018,98
9,1,2,2018,81
9,1,3,2018,123
9,1,4,2018,97
9,1,5,2018,100
9,1,6,2018,104
9,1,7,2018,111
9,1,8,2018,95
9,1,9,2018,92
9,1,10,2018,121
9,1,11,2018,92
9,1,12,2018,102
9,6,1,2018,86
9,6,2,2018,82
9,6,3,2018,78
9,6,4,2018,118
9,6,5,2018,94
9,6,6,2018,117
9,6,7,2018,88
9,6,8,2018,100
9,6,9,2018,76
9,6,10,2018,100
9,6,11,2018,96
9,6,12,2018,91
10,1,1,2018,132
10,1,2,2018,95
10,1,3,2018,129
10,1,4,2018,123
10,1,5,2018,91
10,1,6,2018,108
10,1,7,2018,97
10,1,8,2018,116
10,1,9,2018,95
10,1,10,2018,107
10,1,11,2018,104
10,1,12,2018,99
10,6,1,2018,106
10,6,2,2018,101
10,6,3,2018,115
10,6,4,2018,84
10,6,5,2018,128
10,6,6,2018,99
10,6,7,2018,112
10,6,8,2018,108
10,6,9,2018,101
10,6,10,2018,119
10,6,11,2018,103
10,6,12,2018,104
11,1,1,2018,446
11,1,2,2018,407
11,1,3,2018,407
11,1,4,2018,410
11,1,5,2018,468
11,1,6,2018,383
11,1,7,2018,479
11,1,8,2018,459
11,1,9,2018,497
11,1,10,2018,512
11,1,11,2018,488
11,1,12,2018,447
11,6,1,2018,420
11,6,2,2018,353
11,6,3,2018,398
11,6,4,2018,402
11,6,5,2018,394
11,6,6,2018,399
11,6,7,2018,362
11,6,8,2018,450
11,6,9,2018,420
11,6,10,2018,450
11,6,11,2018,438
11,6,12,2018,425
12,1,1,2018,216
12,1,2,2018,189
12,1,3,2018,190
12,1,4,2018,176
12,1,5,2018,183
12,1,6,2018,187
12,1,7,2018,206
12,1,8,2018,221
12,1,9,2018,201
12,1,10,2018,200
12,1,11,2018,196
12,1,12,2018,203
12,6,1,2018,202
12,6,2,2018,160
12,6,3,2018,166
12,6,4,2018,151
12,6,5,2018,176
12,6,6,2018,196
12,6,7,2018,179
12,6,8,2018,221
12,6,9,2018,180
12,6,10,2018,188
12,6,11,2018,194
12,6,12,2018,190
13,1,1,2018,166
13,1,2,2018,163
13,1,3,2018,149
13,1,4,2018,134
13,1,5,2018,156
13,1,6,2018,169
13,1,7,2018,172
13,1,8,2018,162
13,1,9,2018,143
13,1,10,2018,190
13,1,11,2018,123
13,1,12,2018,162
13,6,1,2018,176
13,6,2,2018,141
13,6,3,2018,141
13,6,4,2018,122
13,6,5,2018,155
13,6,6,2018,131
13,6,7,2018,168
13,6,8,2018,165
13,6,9,2018,146
13,6,10,2018,167
13,6,11,2018,130
13,6,12,2018,142
14,1,1,2018,285
14,1,2,2018,209
14,1,3,2018,246
14,1,4,2018,259
14,1,5,2018,274
14,1,6,2018,267
14,1,7,2018,276
14,1,8,2018,275
14,1,9,2018,272
14,1,10,2018,280
14,1,11,2018,297
14,1,12,2018,252
14,6,1,2018,244
14,6,2,2018,270
14,6,3,2018,220
14,6,4,2018,256
14,6,5,2018,252
14,6,6,2018,240
14,6,7,2018,295
14,6,8,2018,253
14,6,9,2018,267
14,6,10,2018,278
14,6,11,2018,284
14,6,12,2018,228
15,1,1,2018,319
15,1,2,2018,299
15,1,3,2018,317
15,1,4,2018,340
15,1,5,2018,322
15,1,6,2018,304
15,1,7,2018,302
15,1,8,2018,344
15,1,9,2018,290
15,1,10,2018,310
15,1,11,2018,288
15,1,12,2018,311
15,6,1,2018,312
15,6,2,2018,263
15,6,3,2018,277
15,6,4,2018,272
15,6,5,2018,290
15,6,6,2018,311
15,6,7,2018,297
15,6,8,2018,313
15,6,9,2018,281
15,6,10,2018,314
15,6,11,2018,268
15,6,12,2018,254
16,1,1,2018,58
16,1,2,2018,47
16,1,3,2018,56
16,1,4,2018,40
16,1,5,2018,61
16,1,6,2018,65
16,1,7,2018,47
16,1,8,2018,59
16,1,9,2018,64
16,1,10,2018,48
16,1,11,2018,58
16,1,12,2018,39
16,6,1,2018,51
16,6,2,2018,43
16,6,3,2018,53
16,6,4,2018,51
16,6,5,2018,59
16,6,6,2018,52
16,6,7,2018,47
16,6,8,2018,61
16,6,9,2018,42
16,6,10,2018,53
16,6,11,2018,50
16,6,12,2018,42
17,1,1,2018,300
17,1,2,2018,257
17,1,3,2018,265
17,1,4,2018,255
17,1,5,2018,316
17,1,6,2018,270
17,1,7,2018,292
17,1,8,2018,308
17,1,9,2018,288
17,1,10,2018,325
17,1,11,2018,280
17,1,12,2018,297
17,6,1,2018,291
17,6,2,2018,233
17,6,3,2018,295
17,6,4,2018,255
17,6,5,2018,308
17,6,6,2018,268
17,6,7,2018,283
17,6,8,2018,285
17,6,9,2018,251
17,6,10,2018,256
17,6,11,2018,277
17,6,12,2018,258
18,1,1,2018,375
18,1,2,2018,277
18,1,3,2018,332
18,1,4,2018,314
18,1,5,2018,295
18,1,6,2018,294
18,1,7,2018,336
18,1,8,2018,316
18,1,9,2018,334
18,1,10,2018,333
18,1,11,2018,317
18,1,12,2018,357
18,6,1,2018,341
18,6,2,2018,277
18,6,3,2018,301
18,6,4,2018,267
18,6,5,2018,321
18,6,6,2018,297
18,6,7,2018,359
18,6,8,2018,308
18,6,9,2018,286
18,6,10,2018,315
18,6,11,2018,293
18,6,12,2018,293
19,1,1,2018,72
19,1,2,2018,64
19,1,3,2018,79
19,1,4,2018,84
19,1,5,2018,72
19,1,6,2018,73
19,1,7,2018,84
19,1,8,2018,68
19,1,9,2018,76
19,1,10,2018,89
19,1,11,2018,64
19,1,12,2018,70
19,6,1,2018,61
19,6,2,2018,60
19,6,3,2018,64
19,6,4,2018,72
19,6,5,2018,69
19,6,6,2018,73
19,6,7,2018,76
19,6,8,2018,82
19,6,9,2018,94
19,6,10,2018,77
19,6,11,2018,71
19,6,12,2018,69
20,1,1,2018,265
20,1,2,2018,209
20,1,3,2018,221
20,1,4,2018,238
20,1,5,2018,245
20,1,6,2018,216
20,1,7,2018,257
20,1,8,2018,281
20,1,9,2018,223
20,1,10,2018,254
20,1,11,2018,215
20,1,12,2018,230
20,6,1,2018,197
20,6,2,2018,205
20,6,3,2018,207
20,6,4,2018,194
20,6,5,2018,222
20,6,6,2018,229
20,6,7,2018,256
20,6,8,2018,251
20,6,9,2018,209
20,6,10,2018,238
20,6,11,2018,223
20,6,12,2018,230
21,1,1,2018,192
21,1,2,2018,166
21,1,3,2018,182
21,1,4,2018,169
21,1,5,2018,209
21,1,6,2018,173
21,1,7,2018,183
21,1,8,2018,184
21,1,9,2018,174
21,1,10,2018,183
21,1,11,2018,190
21,1,12,2018,163
21,6,1,2018,192
21,6,2,2018,170
21,6,3,2018,170
21,6,4,2018,144
21,6,5,2018,194
21,6,6,2018,158
21,6,7,2018,190
21,6,8,2018,200
21,6,9,2018,153
21,6,10,2018,177
21,6,11,2018,167
21,6,12,2018,170
22,1,1,2018,62
22,1,2,2018,58
22,1,3,2018,56
22,1,4,2018,74
22,1,5,2018,97
22,1,6,2018,67
22,1,7,2018,74
22,1,8,2018,68
22,1,9,2018,67
22,1,10,2018,60
22,1,11,2018,80
22,1,12,2018,72
22,6,1,2018,53
22,6,2,2018,64
22,6,3,2018,62
22,6,4,2018,57
22,6,5,2018,73
22,6,6,2018,65
22,6,7,2018,73
22,6,8,2018,62
22,6,9,2018,58
22,6,10,2018,74
22,6,11,2018,60
22,6,12,2018,61
23,1,1,2018,197
23,1,2,2018,197
23,1,3,2018,191
23,1,4,2018,191
23,1,5,2018,205
23,1,6,2018,213
23,1,7,2018,224
23,1,8,2018,229
23,1,9,2018,209
23,1,10,2018,234
23,1,11,2018,228
23,1,12,2018,211
23,6,1,2018,194
23,6,2,2018,165
23,6,3,2018,188
23,6,4,2018,192
23,6,5,2018,206
23,6,6,2018,184
23,6,7,2018,194
23,6,8,2018,199
23,6,9,2018,180
23,6,10,2018,204
23,6,11,2018,204
23,6,12,2018,212
24,1,1,2018,124
24,1,2,2018,102
24,1,3,2018,129
24,1,4,2018,133
24,1,5,2018,111
24,1,6,2018,107
24,1,7,2018,121
24,1,8,2018,127
24,1,9,2018,114
24,1,10,2018,109
24,1,11,2018,106
24,1,12,2018,97
24,6,1,2018,101
24,6,2,2018,104
24,6,3,2018,103
24,6,4,2018,116
24,6,5,2018,110
24,6,6,2018,90
24,6,7,2018,88
24,6,8,2018,121
24,6,9,2018,116
24,6,10,2018,116
24,6,11,2018,101
24,6,12,2018,100
25,1,1,2018,181
25,1,2,2018,167
25,1,3,2018,137
25,1,4,2018,146
25,1,5,2018,139
25,1,6,2018,143
25,1,7,2018,159
25,1,8,2018,158
25,1,9,2018,130
25,1,10,2018,148
25,1,11,2018,142
25,1,12,2018,144
25,6,1,2018,147
25,6,2,2018,124
25,6,3,2018,150
25,6,4,2018,128
25,6,5,2018,129
25,6,6,2018,164
25,6,7,2018,163
25,6,8,2018,146
25,6,9,2018,124
25,6,10,2018,146
25,6,11,2018,125
25,6,12,2018,130
26,1,1,2018,98
26,1,2,2018,80
26,1,3,2018,90
26,1,4,2018,84
26,1,5,2018,103
26,1,6,2018,103
26,1,7,2018,113
26,1,8,2018,106
26,1,9,2018,85
26,1,10,2018,109
26,1,11,2018,99
26,1,12,2018,92
26,6,1,2018,93
26,6,2,2018,66
26,6,3,2018,88
26,6,4,2018,97
26,6,5,2018,99
26,6,6,2018,120
26,6,7,2018,98
26,6,8,2018,112
26,6,9,2018,113
26,6,10,2018,95
26,6,11,2018,112
26,6,12,2018,80
27,1,1,2018,78
27,1,2,2018,72
27,1,3,2018,76
27,1,4,2018,81
27,1,5,2018,81
27,1,6,2018,86
27,1,7,2018,77
27,1,8,2018,90
27,1,9,2018,81
27,1,10,2018,80
27,1,11,2018,82
27,1,12,2018,68
27,6,1,2018,93
27,6,2,2018,76
27,6,3,2018,70
27,6,4,2018,96
27,6,5,2018,80
27,6,6,2018,85
27,6,7,2018,97
27,6,8,2018,81
27,6,9,2018,86
27,6,10,2018,84
27,6,11,2018,75
27,6,12,2018,76
28,1,1,2018,2468
28,1,2,2018,2205
28,1,3,2018,2405
28,1,4,2018,2540
28,1,5,2018,2584
28,1,6,2018,2596
28,1,7,2018,2651
28,1,8,2018,2659
28,1,9,2018,2491
28,1,10,2018,2633
28,1,11,2018,2473
28,1,12,2018,2416
28,6,1,2018,2340
28,6,2,2018,2161
28,6,3,2018,2326
28,6,4,2018,2413
28,6,5,2018,2509
28,6,6,2018,2359
28,6,7,2018,2519
28,6,8,2018,2383
28,6,9,2018,2396
28,6,10,2018,2491
28,6,11,2018,2283
28,6,12,2018,2282
29,1,1,2018,596
29,1,2,2018,521
29,1,3,2018,572
29,1,4,2018,549
29,1,5,2018,533
29,1,6,2018,575
29,1,7,2018,630
29,1,8,2018,623
29,1,9,2018,639
29,1,10,2018,622
29,1,11,2018,589
29,1,12,2018,581
29,6,1,2018,540
29,6,2,2018,522
29,6,3,2018,539
29,6,4,2018,514
29,6,5,2018,535
29,6,6,2018,535
29,6,7,2018,573
29,6,8,2018,622
29,6,9,2018,556
29,6,10,2018,592
29,6,11,2018,536
29,6,12,2018,597
30,1,1,2018,674
30,1,2,2018,572
30,1,3,2018,566
30,1,4,2018,560
30,1,5,2018,585
30,1,6,2018,628
30,1,7,2018,656
30,1,8,2018,697
30,1,9,2018,637
30,1,10,2018,664
30,1,11,2018,622
30,1,12,2018,628
30,6,1,2018,633
30,6,2,2018,590
30,6,3,2018,612
30,6,4,2018,561
30,6,5,2018,578
30,6,6,2018,544
30,6,7,2018,623
30,6,8,2018,623
30,6,9,2018,640
30,6,10,2018,626
30,6,11,2018,582
30,6,12,2018,599
31,1,1,2018,252
31,1,2,2018,219
31,1,3,2018,226
31,1,4,2018,206
31,1,5,2018,252
31,1,6,2018,229
31,1,7,2018,239
31,1,8,2018,237
31,1,9,2018,214
31,1,10,2018,246
31,1,11,2018,197
31,1,12,2018,189
31,6,1,2018,234
31,6,2,2018,204
31,6,3,2018,221
31,6,4,2018,206
31,6,5,2018,227
31,6,6,2018,234
31,6,7,2018,241
31,6,8,2018,221
31,6,9,2018,220
31,6,10,2018,212
31,6,11,2018,238
31,6,12,2018,220
32,1,1,2018,73
32,1,2,2018,51
32,1,3,2018,53
32,1,4,2018,65
32,1,5,2018,67
32,1,6,2018,72
32,1,7,2018,63
32,1,8,2018,64
32,1,9,2018,66
32,1,10,2018,53
32,1,11,2018,58
32,1,12,2018,64
32,6,1,2018,62
32,6,2,2018,62
32,6,3,2018,47
32,6,4,2018,55
32,6,5,2018,70
32,6,6,2018,64
32,6,7,2018,65
32,6,8,2018,71
32,6,9,2018,58
32,6,10,2018,64
32,6,11,2018,49
32,6,12,2018,63
33,1,1,2018,265
33,1,2,2018,218
33,1,3,2018,248
33,1,4,2018,261
33,1,5,2018,268
33,1,6,2018,243
33,1,7,2018,263
33,1,8,2018,242
33,1,9,2018,241
33,1,10,2018,268
33,1,11,2018,240
33,1,12,2018,255
33,6,1,2018,286
33,6,2,2018,211
33,6,3,2018,240
33,6,4,2018,224
33,6,5,2018,203
33,6,6,2018,218
33,6,7,2018,235
33,6,8,2018,254
33,6,9,2018,220
33,6,10,2018,243
33,6,11,2018,220
33,6,12,2018,221
34,1,1,2018,45
34,1,2,2018,33
34,1,3,2018,41
34,1,4,2018,41
34,1,5,2018,38
34,1,6,2018,49
34,1,7,2018,55
34,1,8,2018,28
34,1,9,2018,34
34,1,10,2018,37
34,1,11,2018,46
34,1,12,2018,43
34,6,1,2018,34
34,6,2,2018,30
34,6,3,2018,36
34,6,4,2018,39
34,6,5,2018,39
34,6,6,2018,42
34,6,7,2018,45
34,6,8,2018,44
34,6,9,2018,39
34,6,10,2018,36
34,6,11,2018,46
34,6,12,2018,50
35,1,1,2018,326
35,1,2,2018,286
35,1,3,2018,327
35,1,4,2018,304
35,1,5,2018,313
35,1,6,2018,330
35,1,7,2018,340
35,1,8,2018,365
35,1,9,2018,365
35,1,10,2018,355
35,1,11,2018,378
35,1,12,2018,334
35,6,1,2018,302
35,6,2,2018,273
35,6,3,2018,300
35,6,4,2018,268
35,6,5,2018,305
35,6,6,2018,297
35,6,7,2018,304
35,6,8,2018,322
35,6,9,2018,322
35,6,10,2018,384
35,6,11,2018,320
35,6,12,2018,296
36,1,1,2018,274
36,1,2,2018,232
36,1,3,2018,273
36,1,4,2018,237
36,1,5,2018,280
36,1,6,2018,254
36,1,7,2018,299
36,1,8,2018,273
36,1,9,2018,259
36,1,10,2018,260
36,1,11,2018,246
36,1,12,2018,253
36,6,1,2018,258
36,6,2,2018,215
36,6,3,2018,217
36,6,4,2018,249
36,6,5,2018,253
36,6,6,2018,251
36,6,7,2018,247
36,6,8,2018,263
36,6,9,2018,204
36,6,10,2018,238
36,6,11,2018,241
36,6,12,2018,242
37,1,1,2018,79
37,1,2,2018,88
37,1,3,2018,90
37,1,4,2018,92
37,1,5,2018,105
37,1,6,2018,107
37,1,7,2018,95
37,1,8,2018,86
37,1,9,2018,72
37,1,10,2018,94
37,1,11,2018,66
37,1,12,2018,105
37,6,1,2018,83
37,6,2,2018,78
37,6,3,2018,68
37,6,4,2018,81
37,6,5,2018,89
37,6,6,2018,86
37,6,7,2018,86
37,6,8,2018,90
37,6,9,2018,94
37,6,10,2018,103
37,6,11,2018,72
37,6,12,2018,90
38,1,1,2018,293
38,1,2,2018,278
38,1,3,2018,339
38,1,4,2018,270
38,1,5,2018,305
38,1,6,2018,267
38,1,7,2018,303
38,1,8,2018,305
38,1,9,2018,297
38,1,10,2018,349
38,1,11,2018,330
38,1,12,2018,287
38,6,1,2018,274
38,6,2,2018,257
38,6,3,2018,298
38,6,4,2018,247
38,6,5,2018,270
38,6,6,2018,242
38,6,7,2018,276
38,6,8,2018,283
38,6,9,2018,294
38,6,10,2018,312
38,6,11,2018,303
38,6,12,2018,295
39,1,1,2018,158
39,1,2,2018,157
39,1,3,2018,153
39,1,4,2018,156
39,1,5,2018,192
39,1,6,2018,152
39,1,7,2018,176
39,1,8,2018,186
39,1,9,2018,149
39,1,10,2018,162
39,1,11,2018,144
39,1,12,2018,154
39,6,1,2018,157
39,6,2,2018,143
39,6,3,2018,148
39,6,4,2018,137
39,6,5,2018,167
39,6,6,2018,137
39,6,7,2018,185
39,6,8,2018,165
39,6,9,2018,144
39,6,10,2018,154
39,6,11,2018,168
39,6,12,2018,166
40,1,1,2018,42
40,1,2,2018,41
40,1,3,2018,46
40,1,4,2018,44
40,1,5,2018,36
40,1,6,2018,42
40,1,7,2018,36
40,1,8,2018,48
40,1,9,2018,35
40,1,10,2018,45
40,1,11,2018,40
40,1,12,2018,32
40,6,1,2018,48
40,6,2,2018,47
40,6,3,2018,46
40,6,4,2018,31
40,6,5,2018,39
40,6,6,2018,46
40,6,7,2018,47
40,6,8,2018,50
40,6,9,2018,36
40,6,10,2018,45
40,6,11,2018,37
40,6,12,2018,43
41,1,1,2018,757
41,1,2,2018,685
41,1,3,2018,722
41,1,4,2018,705
41,1,5,2018,719
41,1,6,2018,698
41,1,7,2018,696
41,1,8,2018,785
41,1,9,2018,758
41,1,10,2018,771
41,1,11,2018,751
41,1,12,2018,726
41,6,1,2018,747
41,6,2,2018,660
41,6,3,2018,673
41,6,4,2018,653
41,6,5,2018,651
41,6,6,2018,657
41,6,7,2018,720
41,6,8,2018,734
41,6,9,2018,704
41,6,10,2018,743
41,6,11,2018,727
41,6,12,2018,718
42,1,1,2018,31
42,1,2,2018,21
42,1,3,2018,21
42,1,4,2018,26
42,1,5,2018,28
42,1,6,2018,20
42,1,7,2018,31
42,1,8,2018,25
42,1,9,2018,20
42,1,10,2018,20
42,1,11,2018,15
42,1,12,2018,25
42,6,1,2018,34
42,6,2,2018,17
42,6,3,2018,31
42,6,4,2018,23
42,6,5,2018,31
42,6,6,2018,30
42,6,7,2018,22
42,6,8,2018,22
42,6,9,2018,32
42,6,10,2018,20
42,6,11,2018,25
42,6,12,2018,19
43,1,1,2018,277
43,1,2,2018,244
43,1,3,2018,291
43,1,4,2018,243
43,1,5,2018,250
43,1,6,2018,260
43,1,7,2018,291
43,1,8,2018,320
43,1,9,2018,311
43,1,10,2018,303
43,1,11,2018,298
43,1,12,2018,295
43,6,1,2018,282
43,6,2,2018,251
43,6,3,2018,254
43,6,4,2018,245
43,6,5,2018,264
43,6,6,2018,233
43,6,7,2018,282
43,6,8,2018,256
43,6,9,2018,284
43,6,10,2018,302
43,6,11,2018,256
43,6,12,2018,260
44,1,1,2018,40
44,1,2,2018,27
44,1,3,2018,43
44,1,4,2018,26
44,1,5,2018,37
44,1,6,2018,40
44,1,7,2018,40
44,1,8,2018,41
44,1,9,2018,43
44,1,10,2018,40
44,1,11,2018,52
44,1,12,2018,36
44,6,1,2018,48
44,6,2,2018,31
44,6,3,2018,35
44,6,4,2018,34
44,6,5,2018,34
44,6,6,2018,43
44,6,7,2018,38
44,6,8,2018,32
44,6,9,2018,35
44,6,10,2018,32
44,6,11,2018,35
44,6,12,2018,38
45,1,1,2018,237
45,1,2,2018,208
45,1,3,2018,192
45,1,4,2018,193
45,1,5,2018,222
45,1,6,2018,216
45,1,7,2018,211
45,1,8,2018,213
45,1,9,2018,217
45,1,10,2018,217
45,1,11,2018,216
45,1,12,2018,208
45,6,1,2018,192
45,6,2,2018,180
45,6,3,2018,201
45,6,4,2018,211
45,6,5,2018,233
45,6,6,2018,224
45,6,7,2018,230
45,6,8,2018,227
45,6,9,2018,220
45,6,10,2018,238
45,6,11,2018,188
45,6,12,2018,199
46,1,1,2018,876
46,1,2,2018,745
46,1,3,2018,837
46,1,4,2018,795
46,1,5,2018,791
46,1,6,2018,797
46,1,7,2018,839
46,1,8,2018,909
46,1,9,2018,886
46,1,10,2018,889
46,1,11,2018,772
46,1,12,2018,832
46,6,1,2018,792
46,6,2,2018,750
46,6,3,2018,808
46,6,4,2018,671
46,6,5,2018,745
46,6,6,2018,745
46,6,7,2018,845
46,6,8,2018,861
46,6,9,2018,816
46,6,10,2018,858
46,6,11,2018,777
46,6,12,2018,772
47,1,1,2018,154
47,1,2,2018,162
47,1,3,2018,142
47,1,4,2018,155
47,1,5,2018,151
47,1,6,2018,131
47,1,7,2018,176
47,1,8,2018,154
47,1,9,2018,159
47,1,10,2018,150
47,1,11,2018,157
47,1,12,2018,126
47,6,1,2018,113
47,6,2,2018,125
47,6,3,2018,139
47,6,4,2018,141
47,6,5,2018,174
47,6,6,2018,148
47,6,7,2018,149
47,6,8,2018,169
47,6,9,2018,144
47,6,10,2018,137
47,6,11,2018,141
47,6,12,2018,128
48,1,1,2018,332
48,1,2,2018,301
48,1,3,2018,342
48,1,4,2018,325
48,1,5,2018,374
48,1,6,2018,331
48,1,7,2018,364
48,1,8,2018,363
48,1,9,2018,355
48,1,10,2018,340
48,1,11,2018,324
48,1,12,2018,337
48,6,1,2018,355
48,6,2,2018,292
48,6,3,2018,312
48,6,4,2018,285
48,6,5,2018,363
48,6,6,2018,330
48,6,7,2018,346
48,6,8,2018,352
48,6,9,2018,365
48,6,10,2018,345
48,6,11,2018,323
48,6,12,2018,308
49,1,1,2018,44
49,1,2,2018,33
49,1,3,2018,42
49,1,4,2018,38
49,1,5,2018,34
49,1,6,2018,47
49,1,7,2018,36
49,1,8,2018,41
49,1,9,2018,45
49,1,10,2018,40
49,1,11,2018,36
49,1,12,2018,27
49,6,1,2018,38
49,6,2,2018,38
49,6,3,2018,25
49,6,4,2018,32
49,6,5,2018,34
49,6,6,2018,39
49,6,7,2018,45
49,6,8,2018,34
49,6,9,2018,36
49,6,10,2018,32
49,6,11,2018,30
49,6,12,2018,37
50,1,1,2018,325
50,1,2,2018,298
50,1,3,2018,308
50,1,4,2018,293
50,1,5,2018,302
50,1,6,2018,350
50,1,7,2018,323
50,1,8,2018,305
50,1,9,2018,324
50,1,10,2018,404
50,1,11,2018,299
50,1,12,2018,302
50,6,1,2018,287
50,6,2,2018,255
50,6,3,2018,297
50,6,4,2018,305
50,6,5,2018,307
50,6,6,2018,315
50,6,7,2018,318
50,6,8,2018,346
50,6,9,2018,294
50,6,10,2018,322
50,6,11,2018,298
50,6,12,2018,283
51,1,1,2018,59
51,1,2,2018,47
51,1,3,2018,60
51,1,4,2018,54
51,1,5,2018,49
51,1,6,2018,42
51,1,7,2018,53
51,1,8,2018,59
51,1,9,2018,46
51,1,10,2018,70
51,1,11,2018,54
51,1,12,2018,50
51,6,1,2018,60
51,6,2,2018,56
51,6,3,2018,59
51,6,4,2018,66
51,6,5,2018,60
51,6,6,2018,65
51,6,7,2018,65
51,6,8,2018,79
51,6,9,2018,64
51,6,10,2018,66
51,6,11,2018,56
51,6,12,2018,50
52,1,1,2018,77
52,1,2,2018,89
52,1,3,2018,74
52,1,4,2018,70
52,1,5,2018,79
52,1,6,2018,74
52,1,7,2018,98
52,1,8,2018,74
52,1,9,2018,94
52,1,10,2018,83
52,1,11,2018,86
52,1,12,2018,96
52,6,1,2018,83
52,6,2,2018,68
52,6,3,2018,74
52,6,4,2018,65
52,6,5,2018,74
52,6,6,2018,78
52,6,7,2018,70
52,6,8,2018,89
52,6,9,2018,86
52,6,10,2018,96
52,6,11,2018,64
52,6,12,2018,88
1,1,1,2017,136
1,1,2,2017,112
1,1,3,2017,116
1,1,4,2017,116
1,1,5,2017,110
1,1,6,2017,117
1,1,7,2017,135
1,1,8,2017,130
1,1,9,2017,121
1,1,10,2017,129
1,1,11,2017,113
1,1,12,2017,129
1,6,1,2017,113
1,6,2,2017,113
1,6,3,2017,114
1,6,4,2017,125
1,6,5,2017,135
1,6,6,2017,132
1,6,7,2017,121
1,6,8,2017,118
1,6,9,2017,126
1,6,10,2017,140
1,6,11,2017,106
1,6,12,2017,105
2,1,1,2017,112
2,1,2,2017,142
2,1,3,2017,160
2,1,4,2017,140
2,1,5,2017,142
2,1,6,2017,131
2,1,7,2017,158
2,1,8,2017,156
2,1,9,2017,125
2,1,10,2017,153
2,1,11,2017,155
2,1,12,2017,138
2,6,1,2017,118
2,6,2,2017,131
2,6,3,2017,144
2,6,4,2017,115
2,6,5,2017,135
2,6,6,2017,133
2,6,7,2017,145
2,6,8,2017,130
2,6,9,2017,149
2,6,10,2017,127
2,6,11,2017,108
2,6,12,2017,118
3,1,1,2017,686
3,1,2,2017,615
3,1,3,2017,605
3,1,4,2017,645
3,1,5,2017,601
3,1,6,2017,604
3,1,7,2017,661
3,1,8,2017,643
3,1,9,2017,641
3,1,10,2017,710
3,1,11,2017,667
3,1,12,2017,630
3,6,1,2017,629
3,6,2,2017,535
3,6,3,2017,612
3,6,4,2017,539
3,6,5,2017,613
